datetime,count
9/21/2011 5:00,87
9/21/2011 6:00,85
9/21/2011 7:00,85
9/21/2011 8:00,92
9/21/2011 9:00,95
9/21/2011 10:00,171
9/21/2011 11:00,260
9/21/2011 12:00,231
9/21/2011 13:00,264
9/21/2011 14:00,269
9/21/2011 15:00,252
9/21/2011 16:00,252
9/21/2011 17:00,232
9/21/2011 18:00,170
9/21/2011 19:00,93
9/21/2011 20:00,93
9/21/2011 21:00,96
9/21/2011 22:00,157
9/21/2011 23:00,37
9/22/2011 0:00,37
9/22/2011 1:00,143
9/22/2011 2:00,144
9/22/2011 3:00,143
9/22/2011 4:00,143
9/22/2011 5:00,144
9/22/2011 6:00,99
9/22/2011 7:00,97
9/22/2011 8:00,102
9/22/2011 9:00,159
9/22/2011 10:00,236
9/22/2011 11:00,224
9/22/2011 12:00,268
9/22/2011 13:00,281
9/22/2011 14:00,291
9/22/2011 15:00,271
9/22/2011 16:00,259
9/22/2011 17:00,236
9/22/2011 18:00,219
9/22/2011 19:00,185
9/22/2011 20:00,149
9/22/2011 21:00,185
9/22/2011 22:00,95
9/22/2011 23:00,157
9/23/2011 0:00,271
9/23/2011 1:00,300
9/23/2011 2:00,322
9/23/2011 3:00,300
9/23/2011 4:00,204
9/23/2011 5:00,256
9/23/2011 6:00,271
9/23/2011 7:00,166
9/23/2011 8:00,166
9/23/2011 9:00,167
9/23/2011 10:00,209
9/23/2011 11:00,209
9/23/2011 12:00,165
9/23/2011 13:00,204
9/23/2011 14:00,204
9/23/2011 15:00,165
9/23/2011 16:00,246
9/23/2011 17:00,300
9/23/2011 18:00,122
9/23/2011 19:00,152
9/23/2011 20:00,166
9/23/2011 21:00,134
9/23/2011 22:00,177
9/23/2011 23:00,176
9/24/2011 0:00,154
9/24/2011 1:00,288
9/24/2011 2:00,288
9/24/2011 3:00,197
9/24/2011 4:00,178
9/24/2011 5:00,266
9/24/2011 6:00,266
9/24/2011 7:00,313
9/24/2011 8:00,324
9/24/2011 9:00,352
9/24/2011 10:00,352
9/24/2011 11:00,427
9/24/2011 12:00,427
9/24/2011 13:00,404
9/24/2011 14:00,483
9/24/2011 15:00,483
9/24/2011 16:00,485
9/24/2011 17:00,430
9/24/2011 18:00,377
9/24/2011 19:00,277
9/24/2011 20:00,333
9/24/2011 21:00,315
9/24/2011 22:00,411
9/24/2011 23:00,352
9/25/2011 0:00,385
9/25/2011 1:00,346
9/25/2011 2:00,496
9/25/2011 3:00,496
9/25/2011 4:00,491
9/25/2011 5:00,230
9/25/2011 6:00,346
9/25/2011 7:00,240
9/25/2011 8:00,411
9/25/2011 9:00,489
9/25/2011 10:00,489
9/25/2011 11:00,475
9/25/2011 12:00,554
9/25/2011 13:00,577
9/25/2011 14:00,554
9/25/2011 15:00,554
9/25/2011 16:00,525
9/25/2011 17:00,486
9/25/2011 18:00,486
9/25/2011 19:00,310
9/25/2011 20:00,319
9/25/2011 21:00,195
9/25/2011 22:00,249
9/25/2011 23:00,290
9/26/2011 0:00,256
9/26/2011 1:00,268
9/26/2011 2:00,268
9/26/2011 3:00,256
9/26/2011 4:00,271
9/26/2011 5:00,253
9/26/2011 6:00,271
9/26/2011 7:00,256
9/26/2011 8:00,256
9/26/2011 9:00,279
9/26/2011 10:00,279
9/26/2011 11:00,270
9/26/2011 12:00,303
9/26/2011 13:00,297
9/26/2011 14:00,291
9/26/2011 15:00,324
9/26/2011 16:00,317
9/26/2011 17:00,288
9/26/2011 18:00,230
9/26/2011 19:00,237
9/26/2011 20:00,187
9/26/2011 21:00,187
9/26/2011 22:00,152
9/26/2011 23:00,152
9/27/2011 0:00,152
9/27/2011 1:00,154
9/27/2011 2:00,151
9/27/2011 3:00,256
9/27/2011 4:00,167
9/27/2011 5:00,167
9/27/2011 6:00,273
9/27/2011 7:00,273
9/27/2011 8:00,270
9/27/2011 9:00,262
9/27/2011 10:00,185
9/27/2011 11:00,275
9/27/2011 12:00,278
9/27/2011 13:00,290
9/27/2011 14:00,302
9/27/2011 15:00,288
9/27/2011 16:00,297
9/27/2011 17:00,283
9/27/2011 18:00,282
9/27/2011 19:00,274
9/27/2011 20:00,250
9/27/2011 21:00,218
9/27/2011 22:00,191
9/27/2011 23:00,191
9/28/2011 0:00,187
9/28/2011 1:00,187
9/28/2011 2:00,200
9/28/2011 3:00,299
9/28/2011 4:00,187
9/28/2011 5:00,283
9/28/2011 6:00,155
9/28/2011 7:00,155
9/28/2011 8:00,173
9/28/2011 9:00,173
9/28/2011 10:00,256
9/28/2011 11:00,290
9/28/2011 12:00,290
9/28/2011 13:00,287
9/28/2011 14:00,329
9/28/2011 15:00,288
9/28/2011 16:00,294
9/28/2011 17:00,297
9/28/2011 18:00,325
9/28/2011 19:00,325
9/28/2011 20:00,251
9/28/2011 21:00,226
9/28/2011 22:00,191
9/28/2011 23:00,176
9/29/2011 0:00,176
9/29/2011 1:00,329
9/29/2011 2:00,329
9/29/2011 3:00,309
9/29/2011 4:00,269
9/29/2011 5:00,259
9/29/2011 6:00,258
9/29/2011 7:00,192
9/29/2011 8:00,218
9/29/2011 9:00,287
9/29/2011 10:00,332
9/29/2011 11:00,339
9/29/2011 12:00,348
9/29/2011 13:00,339
9/29/2011 14:00,354
9/29/2011 15:00,298
9/29/2011 16:00,305
9/29/2011 17:00,332
9/29/2011 18:00,327
9/29/2011 19:00,344
9/29/2011 20:00,323
9/29/2011 21:00,336
9/29/2011 22:00,303
9/29/2011 23:00,247
9/30/2011 0:00,205
9/30/2011 1:00,247
9/30/2011 2:00,205
9/30/2011 3:00,205
9/30/2011 4:00,220
9/30/2011 5:00,220
9/30/2011 6:00,228
9/30/2011 7:00,228
9/30/2011 8:00,255
9/30/2011 9:00,286
9/30/2011 10:00,322
9/30/2011 11:00,352
9/30/2011 12:00,314
9/30/2011 13:00,230
9/30/2011 14:00,232
9/30/2011 15:00,307
9/30/2011 16:00,309
9/30/2011 17:00,316
9/30/2011 18:00,302
9/30/2011 19:00,317
9/30/2011 20:00,317
9/30/2011 21:00,321
9/30/2011 22:00,321
9/30/2011 23:00,321
10/20/2011 0:00,169
10/20/2011 1:00,247
10/20/2011 2:00,298
10/20/2011 3:00,345
10/20/2011 4:00,345
10/20/2011 5:00,293
10/20/2011 6:00,329
10/20/2011 7:00,364
10/20/2011 8:00,383
10/20/2011 9:00,386
10/20/2011 10:00,349
10/20/2011 11:00,333
10/20/2011 12:00,301
10/20/2011 13:00,284
10/20/2011 14:00,202
10/20/2011 15:00,211
10/20/2011 16:00,211
10/20/2011 17:00,214
10/20/2011 18:00,283
10/20/2011 19:00,314
10/20/2011 20:00,260
10/20/2011 21:00,313
10/20/2011 22:00,315
10/20/2011 23:00,308
10/21/2011 0:00,304
10/21/2011 1:00,291
10/21/2011 2:00,257
10/21/2011 3:00,235
10/21/2011 4:00,236
10/21/2011 5:00,235
10/21/2011 6:00,236
10/21/2011 7:00,236
10/21/2011 8:00,279
10/21/2011 9:00,293
10/21/2011 10:00,306
10/21/2011 11:00,312
10/21/2011 12:00,298
10/21/2011 13:00,303
10/21/2011 14:00,292
10/21/2011 15:00,300
10/21/2011 16:00,306
10/21/2011 17:00,295
10/21/2011 18:00,295
10/21/2011 19:00,237
10/21/2011 20:00,298
10/21/2011 21:00,281
10/21/2011 22:00,290
10/21/2011 23:00,291
10/22/2011 0:00,225
10/22/2011 1:00,225
10/22/2011 2:00,216
10/22/2011 3:00,236
10/22/2011 4:00,211
10/22/2011 5:00,220
10/22/2011 6:00,182
10/22/2011 7:00,135
10/22/2011 8:00,209
10/22/2011 9:00,236
10/22/2011 10:00,315
10/22/2011 11:00,315
10/22/2011 12:00,342
10/22/2011 13:00,535
10/22/2011 14:00,335
10/22/2011 15:00,326
10/22/2011 16:00,386
10/22/2011 17:00,322
10/22/2011 18:00,324
10/22/2011 19:00,270
10/22/2011 20:00,249
10/22/2011 21:00,183
10/22/2011 22:00,183
10/22/2011 23:00,141
10/23/2011 0:00,102
10/23/2011 1:00,102
10/23/2011 2:00,69
10/23/2011 3:00,89
10/23/2011 4:00,89
10/23/2011 5:00,77
10/23/2011 6:00,58
10/23/2011 7:00,69
10/23/2011 8:00,64
10/23/2011 9:00,183
10/23/2011 10:00,217
10/23/2011 11:00,235
10/23/2011 12:00,302
10/23/2011 13:00,359
10/23/2011 14:00,346
10/23/2011 15:00,388
10/23/2011 16:00,359
10/23/2011 17:00,323
10/23/2011 18:00,334
10/23/2011 19:00,219
10/23/2011 20:00,226
10/23/2011 21:00,226
10/23/2011 22:00,188
10/23/2011 23:00,188
10/24/2011 0:00,212
10/24/2011 1:00,212
10/24/2011 2:00,180
10/24/2011 3:00,201
10/24/2011 4:00,184
10/24/2011 5:00,156
10/24/2011 6:00,180
10/24/2011 7:00,168
10/24/2011 8:00,192
10/24/2011 9:00,208
10/24/2011 10:00,252
10/24/2011 11:00,269
10/24/2011 12:00,293
10/24/2011 13:00,305
10/24/2011 14:00,310
10/24/2011 15:00,330
10/24/2011 16:00,315
10/24/2011 17:00,290
10/24/2011 18:00,320
10/24/2011 19:00,184
10/24/2011 20:00,206
10/24/2011 21:00,171
10/24/2011 22:00,254
10/24/2011 23:00,230
10/25/2011 0:00,233
10/25/2011 1:00,233
10/25/2011 2:00,210
10/25/2011 3:00,153
10/25/2011 4:00,194
10/25/2011 5:00,194
10/25/2011 6:00,207
10/25/2011 7:00,251
10/25/2011 8:00,239
10/25/2011 9:00,311
10/25/2011 10:00,313
10/25/2011 11:00,306
10/25/2011 12:00,272
10/25/2011 13:00,262
10/25/2011 14:00,314
10/25/2011 15:00,414
10/25/2011 16:00,353
10/25/2011 17:00,414
10/25/2011 18:00,359
10/25/2011 19:00,290
10/25/2011 20:00,266
10/25/2011 21:00,251
10/25/2011 22:00,284
10/25/2011 23:00,251
10/26/2011 0:00,266
10/26/2011 1:00,302
10/26/2011 2:00,270
10/26/2011 3:00,290
10/26/2011 4:00,291
10/26/2011 5:00,278
10/26/2011 6:00,278
10/26/2011 7:00,256
10/26/2011 8:00,275
10/26/2011 9:00,292
10/26/2011 10:00,298
10/26/2011 11:00,331
10/26/2011 12:00,312
10/26/2011 13:00,364
10/26/2011 14:00,242
10/26/2011 15:00,242
10/26/2011 16:00,249
10/26/2011 17:00,250
10/26/2011 18:00,252
10/26/2011 19:00,202
10/26/2011 20:00,146
10/26/2011 21:00,242
10/26/2011 22:00,178
10/26/2011 23:00,178
10/27/2011 0:00,95
10/27/2011 1:00,95
10/27/2011 2:00,129
10/27/2011 3:00,129
10/27/2011 4:00,152
10/27/2011 5:00,137
10/27/2011 6:00,203
10/27/2011 7:00,162
10/27/2011 8:00,156
10/27/2011 9:00,229
10/27/2011 10:00,165
10/27/2011 11:00,156
10/27/2011 12:00,156
10/27/2011 13:00,212
10/27/2011 14:00,206
10/27/2011 15:00,221
10/27/2011 16:00,292
10/27/2011 17:00,300
10/27/2011 18:00,291
10/27/2011 19:00,303
10/27/2011 20:00,381
10/27/2011 21:00,373
10/27/2011 22:00,278
10/27/2011 23:00,258
10/28/2011 0:00,238
10/28/2011 1:00,235
10/28/2011 2:00,239
10/28/2011 3:00,240
10/28/2011 4:00,236
10/28/2011 5:00,240
10/28/2011 6:00,229
10/28/2011 7:00,229
10/28/2011 8:00,233
10/28/2011 9:00,227
10/28/2011 10:00,230
10/28/2011 11:00,263
10/28/2011 12:00,307
10/28/2011 13:00,290
10/28/2011 14:00,292
10/28/2011 15:00,277
10/28/2011 16:00,291
10/28/2011 17:00,277
10/28/2011 18:00,270
10/28/2011 19:00,277
10/28/2011 20:00,183
10/28/2011 21:00,156
10/28/2011 22:00,145
10/28/2011 23:00,116
10/29/2011 0:00,79
10/29/2011 1:00,87
10/29/2011 2:00,87
10/29/2011 3:00,107
10/29/2011 4:00,107
10/29/2011 5:00,55
10/29/2011 6:00,70
10/29/2011 7:00,70
10/29/2011 8:00,85
10/29/2011 9:00,85
10/29/2011 10:00,53
10/29/2011 11:00,58
10/29/2011 12:00,79
10/29/2011 13:00,85
10/29/2011 14:00,70
10/29/2011 15:00,45
10/29/2011 16:00,46
10/29/2011 17:00,46
10/29/2011 18:00,46
10/29/2011 19:00,16
10/29/2011 20:00,16
10/29/2011 21:00,16
10/29/2011 22:00,20
10/29/2011 23:00,22
10/30/2011 0:00,20
10/30/2011 1:00,19
10/30/2011 2:00,18
10/30/2011 3:00,36
10/30/2011 4:00,25
10/30/2011 5:00,35
10/30/2011 6:00,40
10/30/2011 7:00,83
10/30/2011 8:00,71
10/30/2011 9:00,119
10/30/2011 10:00,180
10/30/2011 11:00,212
10/30/2011 12:00,251
10/30/2011 13:00,288
10/30/2011 14:00,335
10/30/2011 15:00,358
10/30/2011 16:00,382
10/30/2011 17:00,358
10/30/2011 18:00,283
10/30/2011 19:00,382
10/30/2011 20:00,233
10/30/2011 21:00,179
10/30/2011 22:00,120
10/30/2011 23:00,51
10/31/2011 0:00,191
10/31/2011 1:00,202
10/31/2011 2:00,197
10/31/2011 3:00,216
10/31/2011 4:00,197
10/31/2011 5:00,184
10/31/2011 6:00,197
10/31/2011 7:00,177
10/31/2011 8:00,156
10/31/2011 9:00,195
10/31/2011 10:00,256
10/31/2011 11:00,292
10/31/2011 12:00,309
10/31/2011 13:00,294
10/31/2011 14:00,298
10/31/2011 15:00,308
10/31/2011 16:00,290
10/31/2011 17:00,284
10/31/2011 18:00,241
10/31/2011 19:00,241
10/31/2011 20:00,241
10/31/2011 21:00,200
10/31/2011 22:00,200
10/31/2011 23:00,200
11/20/2011 0:00,203
11/20/2011 1:00,216
11/20/2011 2:00,212
11/20/2011 3:00,214
11/20/2011 4:00,202
11/20/2011 5:00,226
11/20/2011 6:00,232
11/20/2011 7:00,218
11/20/2011 8:00,216
11/20/2011 9:00,221
11/20/2011 10:00,279
11/20/2011 11:00,392
11/20/2011 12:00,372
11/20/2011 13:00,396
11/20/2011 14:00,304
11/20/2011 15:00,342
11/20/2011 16:00,398
11/20/2011 17:00,361
11/20/2011 18:00,380
11/20/2011 19:00,347
11/20/2011 20:00,394
11/20/2011 21:00,303
11/20/2011 22:00,264
11/20/2011 23:00,264
11/21/2011 0:00,135
11/21/2011 1:00,112
11/21/2011 2:00,80
11/21/2011 3:00,82
11/21/2011 4:00,82
11/21/2011 5:00,121
11/21/2011 6:00,122
11/21/2011 7:00,197
11/21/2011 8:00,135
11/21/2011 9:00,172
11/21/2011 10:00,206
11/21/2011 11:00,221
11/21/2011 12:00,244
11/21/2011 13:00,244
11/21/2011 14:00,231
11/21/2011 15:00,117
11/21/2011 16:00,117
11/21/2011 17:00,139
11/21/2011 18:00,139
11/21/2011 19:00,106
11/21/2011 20:00,150
11/21/2011 21:00,134
11/21/2011 22:00,126
11/21/2011 23:00,134
11/22/2011 0:00,89
11/22/2011 1:00,92
11/22/2011 2:00,101
11/22/2011 3:00,101
11/22/2011 4:00,98
11/22/2011 5:00,98
11/22/2011 6:00,168
11/22/2011 7:00,115
11/22/2011 8:00,115
11/22/2011 9:00,113
11/22/2011 10:00,113
11/22/2011 11:00,92
11/22/2011 12:00,99
11/22/2011 13:00,99
11/22/2011 14:00,99
11/22/2011 15:00,122
11/22/2011 16:00,122
11/22/2011 17:00,99
11/22/2011 18:00,89
11/22/2011 19:00,94
11/22/2011 20:00,231
11/22/2011 21:00,252
11/22/2011 22:00,218
11/22/2011 23:00,253
11/23/2011 0:00,253
11/23/2011 1:00,283
11/23/2011 2:00,161
11/23/2011 3:00,161
11/23/2011 4:00,185
11/23/2011 5:00,214
11/23/2011 6:00,121
11/23/2011 7:00,154
11/23/2011 8:00,172
11/23/2011 9:00,222
11/23/2011 10:00,222
11/23/2011 11:00,296
11/23/2011 12:00,328
11/23/2011 13:00,222
11/23/2011 14:00,338
11/23/2011 15:00,228
11/23/2011 16:00,272
11/23/2011 17:00,206
11/23/2011 18:00,238
11/23/2011 19:00,346
11/23/2011 20:00,274
11/23/2011 21:00,280
11/23/2011 22:00,268
11/23/2011 23:00,242
11/24/2011 0:00,83
11/24/2011 1:00,56
11/24/2011 2:00,59
11/24/2011 3:00,68
11/24/2011 4:00,101
11/24/2011 5:00,99
11/24/2011 6:00,101
11/24/2011 7:00,52
11/24/2011 8:00,91
11/24/2011 9:00,143
11/24/2011 10:00,189
11/24/2011 11:00,249
11/24/2011 12:00,298
11/24/2011 13:00,316
11/24/2011 14:00,311
11/24/2011 15:00,324
11/24/2011 16:00,310
11/24/2011 17:00,349
11/24/2011 18:00,253
11/24/2011 19:00,228
11/24/2011 20:00,76
11/24/2011 21:00,87
11/24/2011 22:00,87
11/24/2011 23:00,86
11/25/2011 0:00,232
11/25/2011 1:00,202
11/25/2011 2:00,224
11/25/2011 3:00,226
11/25/2011 4:00,224
11/25/2011 5:00,202
11/25/2011 6:00,225
11/25/2011 7:00,202
11/25/2011 8:00,228
11/25/2011 9:00,201
11/25/2011 10:00,236
11/25/2011 11:00,244
11/25/2011 12:00,304
11/25/2011 13:00,312
11/25/2011 14:00,314
11/25/2011 15:00,329
11/25/2011 16:00,332
11/25/2011 17:00,372
11/25/2011 18:00,328
11/25/2011 19:00,242
11/25/2011 20:00,258
11/25/2011 21:00,212
11/25/2011 22:00,224
11/25/2011 23:00,224
11/26/2011 0:00,121
11/26/2011 1:00,107
11/26/2011 2:00,71
11/26/2011 3:00,91
11/26/2011 4:00,91
11/26/2011 5:00,99
11/26/2011 6:00,144
11/26/2011 7:00,33
11/26/2011 8:00,107
11/26/2011 9:00,121
11/26/2011 10:00,132
11/26/2011 11:00,241
11/26/2011 12:00,393
11/26/2011 13:00,511
11/26/2011 14:00,381
11/26/2011 15:00,450
11/26/2011 16:00,351
11/26/2011 17:00,351
11/26/2011 18:00,268
11/26/2011 19:00,248
11/26/2011 20:00,356
11/26/2011 21:00,198
11/26/2011 22:00,228
11/26/2011 23:00,132
11/27/2011 0:00,132
11/27/2011 1:00,132
11/27/2011 2:00,118
11/27/2011 3:00,89
11/27/2011 4:00,68
11/27/2011 5:00,61
11/27/2011 6:00,142
11/27/2011 7:00,120
11/27/2011 8:00,156
11/27/2011 9:00,222
11/27/2011 10:00,222
11/27/2011 11:00,268
11/27/2011 12:00,340
11/27/2011 13:00,355
11/27/2011 14:00,447
11/27/2011 15:00,452
11/27/2011 16:00,385
11/27/2011 17:00,374
11/27/2011 18:00,312
11/27/2011 19:00,262
11/27/2011 20:00,287
11/27/2011 21:00,252
11/27/2011 22:00,239
11/27/2011 23:00,239
11/28/2011 0:00,283
11/28/2011 1:00,290
11/28/2011 3:00,203
11/28/2011 4:00,200
11/28/2011 5:00,153
11/28/2011 6:00,200
11/28/2011 7:00,144
11/28/2011 8:00,129
11/28/2011 9:00,227
11/28/2011 10:00,234
11/28/2011 11:00,293
11/28/2011 12:00,328
11/28/2011 13:00,378
11/28/2011 14:00,336
11/28/2011 15:00,336
11/28/2011 16:00,330
11/28/2011 17:00,343
11/28/2011 18:00,323
11/28/2011 19:00,287
11/28/2011 20:00,287
11/28/2011 21:00,275
11/28/2011 22:00,221
11/28/2011 23:00,228
11/29/2011 0:00,199
11/29/2011 1:00,204
11/29/2011 2:00,169
11/29/2011 3:00,169
11/29/2011 4:00,290
11/29/2011 5:00,216
11/29/2011 6:00,249
11/29/2011 7:00,264
11/29/2011 8:00,283
11/29/2011 9:00,219
11/29/2011 10:00,219
11/29/2011 11:00,177
11/29/2011 12:00,193
11/29/2011 13:00,194
11/29/2011 14:00,106
11/29/2011 15:00,174
11/29/2011 16:00,150
11/29/2011 17:00,272
11/29/2011 18:00,272
11/29/2011 19:00,288
11/29/2011 20:00,242
11/29/2011 21:00,242
11/29/2011 22:00,271
11/29/2011 23:00,250
11/30/2011 0:00,286
11/30/2011 1:00,240
11/30/2011 2:00,231
11/30/2011 3:00,231
11/30/2011 4:00,236
11/30/2011 5:00,230
11/30/2011 6:00,213
11/30/2011 7:00,225
11/30/2011 8:00,230
11/30/2011 9:00,240
11/30/2011 10:00,235
11/30/2011 11:00,322
11/30/2011 12:00,270
11/30/2011 13:00,233
11/30/2011 14:00,233
11/30/2011 15:00,276
11/30/2011 16:00,265
11/30/2011 17:00,259
11/30/2011 18:00,243
11/30/2011 19:00,262
11/30/2011 20:00,262
11/30/2011 21:00,251
11/30/2011 22:00,224
11/30/2011 23:00,225
12/20/2011 0:00,240
12/20/2011 1:00,255
12/20/2011 2:00,243
12/20/2011 3:00,243
12/20/2011 4:00,280
12/20/2011 5:00,267
12/20/2011 6:00,267
12/20/2011 7:00,244
12/20/2011 8:00,308
12/20/2011 9:00,225
12/20/2011 10:00,294
12/20/2011 11:00,281
12/20/2011 12:00,310
12/20/2011 13:00,310
12/20/2011 14:00,300
12/20/2011 15:00,326
12/20/2011 16:00,284
12/20/2011 17:00,268
12/20/2011 18:00,269
12/20/2011 19:00,225
12/20/2011 20:00,218
12/20/2011 21:00,228
12/20/2011 22:00,225
12/20/2011 23:00,251
12/21/2011 0:00,85
12/21/2011 1:00,122
12/21/2011 2:00,169
12/21/2011 3:00,169
12/21/2011 4:00,169
12/21/2011 5:00,110
12/21/2011 6:00,150
12/21/2011 7:00,86
12/21/2011 8:00,132
12/21/2011 9:00,73
12/21/2011 10:00,143
12/21/2011 11:00,143
12/21/2011 12:00,146
12/21/2011 13:00,110
12/21/2011 14:00,108
12/21/2011 15:00,114
12/21/2011 16:00,90
12/21/2011 17:00,90
12/21/2011 18:00,68
12/21/2011 19:00,102
12/21/2011 20:00,106
12/21/2011 21:00,248
12/21/2011 22:00,276
12/21/2011 23:00,332
12/22/2011 0:00,180
12/22/2011 1:00,361
12/22/2011 2:00,298
12/22/2011 3:00,194
12/22/2011 4:00,197
12/22/2011 5:00,259
12/22/2011 6:00,279
12/22/2011 7:00,291
12/22/2011 8:00,150
12/22/2011 9:00,110
12/22/2011 10:00,132
12/22/2011 11:00,181
12/22/2011 12:00,196
12/22/2011 13:00,187
12/22/2011 14:00,187
12/22/2011 15:00,192
12/22/2011 16:00,187
12/22/2011 17:00,162
12/22/2011 18:00,188
12/22/2011 19:00,187
12/22/2011 20:00,182
12/22/2011 21:00,182
12/22/2011 22:00,85
12/22/2011 23:00,161
12/23/2011 0:00,114
12/23/2011 1:00,114
12/23/2011 2:00,90
12/23/2011 3:00,90
12/23/2011 4:00,89
12/23/2011 5:00,107
12/23/2011 6:00,111
12/23/2011 7:00,122
12/23/2011 8:00,120
12/23/2011 9:00,114
12/23/2011 10:00,131
12/23/2011 11:00,149
12/23/2011 12:00,151
12/23/2011 13:00,164
12/23/2011 14:00,158
12/23/2011 15:00,140
12/23/2011 16:00,151
12/23/2011 17:00,86
12/23/2011 18:00,74
12/23/2011 19:00,87
12/23/2011 20:00,54
12/23/2011 21:00,67
12/23/2011 22:00,75
12/23/2011 23:00,99
12/24/2011 0:00,143
12/24/2011 1:00,147
12/24/2011 2:00,147
12/24/2011 3:00,145
12/24/2011 4:00,146
12/24/2011 5:00,146
12/24/2011 6:00,132
12/24/2011 7:00,84
12/24/2011 8:00,86
12/24/2011 9:00,123
12/24/2011 10:00,118
12/24/2011 11:00,147
12/24/2011 12:00,167
12/24/2011 13:00,162
12/24/2011 14:00,162
12/24/2011 15:00,167
12/24/2011 16:00,170
12/24/2011 17:00,153
12/24/2011 18:00,177
12/24/2011 19:00,160
12/24/2011 20:00,114
12/24/2011 21:00,103
12/24/2011 22:00,143
12/24/2011 23:00,110
12/25/2011 0:00,86
12/25/2011 1:00,80
12/25/2011 2:00,78
12/25/2011 3:00,88
12/25/2011 5:00,76
12/25/2011 6:00,76
12/25/2011 7:00,76
12/25/2011 8:00,70
12/25/2011 9:00,66
12/25/2011 10:00,65
12/25/2011 11:00,93
12/25/2011 12:00,75
12/25/2011 13:00,92
12/25/2011 14:00,112
12/25/2011 15:00,125
12/25/2011 16:00,168
12/25/2011 17:00,128
12/25/2011 18:00,97
12/25/2011 19:00,148
12/25/2011 20:00,176
12/25/2011 21:00,130
12/25/2011 22:00,98
12/25/2011 23:00,92
12/26/2011 0:00,67
12/26/2011 1:00,80
12/26/2011 2:00,115
12/26/2011 4:00,106
12/26/2011 5:00,123
12/26/2011 6:00,113
12/26/2011 7:00,120
12/26/2011 8:00,130
12/26/2011 9:00,106
12/26/2011 10:00,122
12/26/2011 11:00,118
12/26/2011 12:00,135
12/26/2011 13:00,192
12/26/2011 14:00,190
12/26/2011 15:00,194
12/26/2011 16:00,137
12/26/2011 17:00,115
12/26/2011 18:00,118
12/26/2011 19:00,87
12/26/2011 20:00,96
12/26/2011 21:00,77
12/26/2011 22:00,77
12/26/2011 23:00,76
12/27/2011 0:00,69
12/27/2011 1:00,75
12/27/2011 2:00,75
12/27/2011 3:00,72
12/27/2011 4:00,68
12/27/2011 5:00,59
12/27/2011 6:00,61
12/27/2011 7:00,63
12/27/2011 8:00,80
12/27/2011 9:00,121
12/27/2011 10:00,111
12/27/2011 11:00,121
12/27/2011 12:00,92
12/27/2011 13:00,77
12/27/2011 14:00,101
12/27/2011 15:00,101
12/27/2011 16:00,138
12/27/2011 17:00,114
12/27/2011 18:00,103
12/27/2011 19:00,119
12/27/2011 20:00,171
12/27/2011 21:00,171
12/27/2011 22:00,171
12/27/2011 23:00,94
12/28/2011 0:00,99
12/28/2011 1:00,94
12/28/2011 2:00,62
12/28/2011 3:00,62
12/28/2011 5:00,51
12/28/2011 6:00,61
12/28/2011 7:00,61
12/28/2011 8:00,51
12/28/2011 9:00,55
12/28/2011 10:00,71
12/28/2011 11:00,77
12/28/2011 12:00,51
12/28/2011 13:00,59
12/28/2011 14:00,65
12/28/2011 15:00,72
12/28/2011 16:00,66
12/28/2011 17:00,73
12/28/2011 18:00,52
12/28/2011 19:00,57
12/28/2011 20:00,60
12/28/2011 21:00,74
12/28/2011 22:00,86
12/28/2011 23:00,54
12/29/2011 0:00,79
12/29/2011 1:00,57
12/29/2011 2:00,73
12/29/2011 3:00,60
12/29/2011 4:00,61
12/29/2011 5:00,71
12/29/2011 6:00,110
12/29/2011 7:00,69
12/29/2011 8:00,97
12/29/2011 9:00,71
12/29/2011 10:00,71
12/29/2011 11:00,86
12/29/2011 12:00,92
12/29/2011 13:00,103
12/29/2011 14:00,170
12/29/2011 15:00,131
12/29/2011 16:00,82
12/29/2011 17:00,77
12/29/2011 18:00,91
12/29/2011 19:00,111
12/29/2011 20:00,95
12/29/2011 21:00,86
12/29/2011 22:00,81
12/29/2011 23:00,77
12/30/2011 0:00,82
12/30/2011 1:00,90
12/30/2011 2:00,79
12/30/2011 3:00,79
12/30/2011 4:00,85
12/30/2011 5:00,73
12/30/2011 6:00,85
12/30/2011 7:00,85
12/30/2011 8:00,74
12/30/2011 9:00,138
12/30/2011 10:00,59
12/30/2011 11:00,75
12/30/2011 12:00,106
12/30/2011 13:00,123
12/30/2011 14:00,187
12/30/2011 15:00,197
12/30/2011 16:00,204
12/30/2011 17:00,162
12/30/2011 18:00,123
12/30/2011 19:00,82
12/30/2011 20:00,113
12/30/2011 21:00,122
12/30/2011 22:00,77
12/30/2011 23:00,68
12/31/2011 0:00,141
12/31/2011 1:00,149
12/31/2011 2:00,149
12/31/2011 3:00,149
12/31/2011 4:00,131
12/31/2011 5:00,141
12/31/2011 6:00,170
12/31/2011 7:00,144
12/31/2011 8:00,94
12/31/2011 9:00,154
12/31/2011 10:00,127
12/31/2011 11:00,156
12/31/2011 12:00,295
12/31/2011 13:00,217
12/31/2011 14:00,209
12/31/2011 15:00,180
12/31/2011 16:00,183
12/31/2011 17:00,204
12/31/2011 18:00,219
12/31/2011 19:00,199
12/31/2011 20:00,199
12/31/2011 21:00,184
12/31/2011 22:00,170
12/31/2011 23:00,177
1/20/2012 0:00,67
1/20/2012 1:00,84
1/20/2012 2:00,84
1/20/2012 3:00,84
1/20/2012 4:00,74
